2010/07/30;15:40:37	00081.6	0000.00	0000.05	0000.00	0000.01	0000.00	000.000	0000.00	0000.00	0000.00
2010/07/30;15:41:12	00081.6	0000.00	0000.07	0000.00	-000.05	0000.98	000.038	0001.73	-000.01	0000.00
2010/07/30;15:41:46	00081.6	0000.00	0000.00	0000.02	-000.14	0002.91	000.126	0005.18	-000.03	0000.00
2010/07/30;15:42:13	00081.6	0000.00	-000.00	0000.03	-000.10	0003.93	000.164	0007.06	-000.06	0000.00
2010/07/30;15:42:41	00081.6	0000.00	0000.02	0000.05	-000.16	0004.92	000.210	0008.83	-000.08	0000.00
2010/07/30;15:43:15	00081.6	0000.00	0000.06	0000.11	-000.03	0000.02	-00.014	0000.07	-000.02	0000.00
