2010/07/30;15:31:03	00081.5	0000.00	-000.00	0000.02	-000.01	0000.00	-00.001	0000.01	0000.00	0000.00
2010/07/30;15:31:42	00081.5	0000.00	0000.05	-000.03	-000.95	0000.00	000.035	0001.54	0000.01	0000.00
2010/07/30;15:32:24	00081.6	0000.00	0000.04	-000.06	-002.90	0000.00	000.079	0004.61	0000.11	0000.00
2010/07/30;15:33:10	00081.6	0000.00	0000.06	-000.09	-003.89	0000.00	000.090	0006.18	0000.14	0000.00
2010/07/30;15:33:51	00081.6	0000.00	0000.01	-000.10	-004.88	-000.01	000.080	0007.73	0000.16	0000.00
2010/07/30;15:34:45	00081.6	0000.00	0000.06	-000.06	0000.01	0000.01	000.023	0000.18	-000.06	0000.00
