2010/07/30;15:36:00	00081.6	0000.00	0000.01	0000.00	-000.01	0000.00	000.000	0000.00	0000.00	0000.00
2010/07/30;15:36:27	00081.6	0000.00	0000.05	0000.02	-001.00	0000.00	001.446	0000.00	0000.01	0000.00
2010/07/30;15:36:57	00081.6	0000.00	0000.05	0000.01	-002.94	0000.00	004.308	-000.04	0000.03	0000.00
2010/07/30;15:37:32	00081.6	0000.00	0000.06	0000.02	-003.93	0000.00	005.761	0000.01	0000.05	0000.00
2010/07/30;15:38:45	00081.6	0000.00	0000.00	-000.01	-004.95	0000.00	007.203	-000.01	0000.07	0000.00
2010/07/30;15:39:39	00081.6	0000.00	0000.06	0000.05	-000.01	0000.01	000.026	-000.02	0000.00	0000.00
