2010/07/30;15:04:37	00081.4	0000.00	0000.09	0000.02	0000.00	0000.00	-00.001	-000.01	0000.00	0000.00
2010/07/30;15:04:52	00081.4	0000.00	0000.09	0001.27	0000.00	-000.02	-01.704	0000.00	-000.04	0000.00
2010/07/30;15:05:21	00081.4	0000.00	0000.06	0002.52	0000.00	-000.03	-03.415	0000.02	-000.08	0000.00
2010/07/30;15:05:40	00081.4	0000.00	0000.06	0003.78	-000.01	-000.04	-05.119	0000.01	-000.13	0000.00
2010/07/30;15:05:55	00081.4	0000.00	0000.06	0005.02	-000.02	-000.06	-06.842	0000.01	-000.17	0000.00
2010/07/30;15:06:11	00081.4	0000.00	0000.06	0006.26	-000.01	-000.07	-08.545	0000.02	-000.21	0000.00
2010/07/30;15:08:19	00081.4	0000.00	0000.06	0000.12	0000.03	0000.02	-00.033	0000.01	0000.00	0000.00
